User_ID,Age,Gender,City,Subscription_Type,Device,Content_Title,Category,Watch_Time_Minutes,Revenue_INR,Date,Subscription_Status
10251,60,Female,Mumbai,Premium,Laptop/Desktop,Football Live,Sports,277,499,2025-02-13,Active
10252,29,Female,Pune,Mobile,Tablet,Football Live,Sports,144,149,2025-07-30,Cancelled
10253,29,Female,Ahmedabad,Mobile,Smart TV,Bollywood Movies,Movies,120,0,2025-04-21,Cancelled
10254,42,Female,Delhi,Mobile,Mobile,Drama Show,TV Shows,220,149,2025-05-07,Active
10255,49,Male,Mumbai,Super,Laptop/Desktop,Drama Show,TV Shows,222,299,2025-05-05,Cancelled
10256,36,Male,Madurai,Premium,Tablet,Reality Show,TV Shows,144,499,2025-11-30,Active
10257,28,Female,Delhi,Mobile,Tablet,Tamil Series,Web Series,119,149,2025-11-12,Active
10258,23,Male,Bengaluru,Free,Tablet,Tamil Series,Web Series,45,0,2025-05-19,Active
10259,60,Female,Bengaluru,Free,Smart TV,Football Live,Sports,289,0,2025-09-07,Active
10260,63,Male,Ahmedabad,Free,Tablet,Kids Fun,Kids,92,0,2025-05-26,Cancelled
10261,20,Male,Kolkata,Mobile,Laptop/Desktop,Bollywood Movies,Movies,240,149,2025-10-17,Cancelled
10262,48,Male,Kolkata,Free,Mobile,Drama Show,TV Shows,58,0,2025-01-26,Active
10263,20,Male,Pune,Mobile,Laptop/Desktop,Cricket Live,Sports,190,149,2025-06-23,Cancelled
10264,21,Female,Kolkata,Super,Tablet,Web Series X,Web Series,152,299,2025-05-20,Cancelled
10265,25,Female,Pune,Premium,Tablet,IPL Highlights,Sports,85,0,2025-09-13,Active
10266,60,Male,Hyderabad,Mobile,Laptop/Desktop,Action Movie,Movies,170,149,2025-03-08,Cancelled
10267,51,Male,Ahmedabad,Super,Mobile,IPL Highlights,Sports,243,299,2025-10-04,Active
10268,22,Female,Mumbai,Free,Mobile,Bollywood Movies,Movies,201,0,2025-03-06,Active
10269,48,Female,Mumbai,Free,Laptop/Desktop,Drama Show,TV Shows,279,0,2025-06-30,Active
10270,25,Female,Chennai,Premium,Laptop/Desktop,Kids Fun,Kids,77,499,2025-10-14,Cancelled
10271,25,Male,Delhi,Free,Mobile,IPL Highlights,Sports,49,0,2025-07-07,Cancelled
10272,35,Female,Chennai,Mobile,Mobile,IPL Highlights,Sports,79,149,2025-12-19,Active
10273,62,Female,Delhi,Super,Laptop/Desktop,Football Live,Sports,62,299,2025-07-22,Active
10274,42,Male,Kolkata,Mobile,Mobile,Cricket Live,Sports,9,149,2025-08-15,Cancelled
10275,36,Female,Bengaluru,Free,Mobile,IPL Highlights,Sports,279,0,2025-10-15,Active
10276,60,Male,Ahmedabad,Mobile,Laptop/Desktop,Kids Fun,Kids,72,149,2025-01-31,Active
10277,65,Female,Pune,Super,Smart TV,Web Series X,Web Series,97,299,2025-03-20,Cancelled
10278,34,Male,Ahmedabad,Premium,Mobile,Drama Show,TV Shows,168,499,2025-04-14,Active
10279,37,Male,Madurai,Free,Laptop/Desktop,Reality Show,TV Shows,274,0,2025-06-01,Active
10280,37,Female,Pune,Mobile,Tablet,Action Movie,Movies,256,149,2025-07-05,Cancelled
10281,19,Male,Hyderabad,Free,Tablet,Action Movie,Movies,88,0,2025-02-12,Active
10282,36,Female,Ahmedabad,Premium,Laptop/Desktop,Reality Show,TV Shows,144,0,2025-02-26,Active
10283,36,Male,Chennai,Super,Mobile,Cricket Live,Sports,156,299,2025-06-02,Cancelled
10284,26,Female,Madurai,Premium,Tablet,IPL Highlights,Sports,30,499,2025-06-21,Active
10285,55,Female,Madurai,Free,Tablet,Cricket Live,Sports,183,0,2025-04-13,Cancelled
10286,53,Female,Kolkata,Free,Smart TV,Cricket Live,Sports,53,0,2025-02-01,Active
10287,49,Female,Hyderabad,Super,Tablet,Bollywood Movies,Movies,240,299,2025-10-03,Active
10288,24,Male,Madurai,Super,Mobile,IPL Highlights,Sports,72,299,2025-12-30,Cancelled
10289,52,Female,Bengaluru,Super,Mobile,IPL Highlights,Sports,193,299,2025-05-18,Cancelled
10290,51,Female,Pune,Super,Mobile,Web Series X,Web Series,251,299,2025-03-29,Active
10291,47,Female,Madurai,Super,Smart TV,Cricket Live,Sports,125,299,2025-09-22,Cancelled
10292,30,Male,Hyderabad,Premium,Tablet,Football Live,Sports,236,499,2025-07-31,Active
10293,39,Male,Delhi,Premium,Laptop/Desktop,Drama Show,TV Shows,184,499,2025-05-02,Cancelled
10294,26,Female,Pune,Premium,Laptop/Desktop,Cricket Live,Sports,237,499,2025-08-10,Active
10295,44,Male,Ahmedabad,Super,Smart TV,Bollywood Movies,Movies,178,299,2025-06-06,Active
10296,60,Male,Ahmedabad,Premium,Laptop/Desktop,Cricket Live,Sports,55,499,2025-07-05,Cancelled
10297,57,Female,Ahmedabad,Free,Laptop/Desktop,Cricket Live,Sports,33,0,2025-03-25,Cancelled
10298,32,Male,Pune,Mobile,Smart TV,Football Live,Sports,92,149,2025-08-21,Cancelled
10299,31,Male,Ahmedabad,Mobile,Laptop/Desktop,Bollywood Movies,Movies,231,149,2025-09-22,Cancelled
10300,59,Female,Kolkata,Free,Laptop/Desktop,Cricket Live,Sports,121,0,2025-12-15,Cancelled
10301,48,Male,Mumbai,Premium,Mobile,Drama Show,TV Shows,269,499,2025-08-20,Cancelled
10302,35,Female,Mumbai,Premium,Tablet,Tamil Series,Web Series,213,0,2025-03-24,Active
10303,55,Female,Ahmedabad,Free,Tablet,Cricket Live,Sports,197,0,2025-05-14,Active
10304,63,Male,Pune,Free,Tablet,Reality Show,TV Shows,54,0,2025-11-15,Cancelled
10305,59,Female,Chennai,Super,Tablet,Kids Fun,Kids,196,0,2025-03-20,Active
10306,47,Male,Coimbatore,Free,Smart TV,Web Series X,Web Series,68,0,2025-04-14,Cancelled
10307,44,Female,Bengaluru,Super,Laptop/Desktop,Tamil Series,Web Series,85,299,2025-07-20,Cancelled
10308,30,Female,Kolkata,Mobile,Mobile,Football Live,Sports,296,149,2025-09-08,Active
10309,58,Male,Kolkata,Premium,Laptop/Desktop,IPL Highlights,Sports,199,499,2025-12-06,Cancelled
10310,42,Female,Madurai,Free,Smart TV,Football Live,Sports,130,0,2025-01-30,Cancelled
10311,27,Male,Chennai,Premium,Tablet,Cricket Live,Sports,118,499,2025-10-17,Active
10312,19,Female,Kolkata,Mobile,Mobile,IPL Highlights,Sports,74,149,2025-08-08,Cancelled
10313,29,Male,Bengaluru,Mobile,Smart TV,IPL Highlights,Sports,276,149,2025-10-04,Active
10314,65,Male,Pune,Mobile,Tablet,Bollywood Movies,Movies,135,149,2025-09-26,Active
10315,28,Male,Pune,Mobile,Laptop/Desktop,Bollywood Movies,Movies,251,149,2025-04-02,Active
10316,48,Female,Ahmedabad,Free,Mobile,Cricket Live,Sports,158,0,2025-07-03,Cancelled
10317,47,Female,Hyderabad,Premium,Laptop/Desktop,Web Series X,Web Series,22,499,2025-03-06,Active
10318,41,Female,Delhi,Super,Tablet,Bollywood Movies,Movies,141,299,2025-06-01,Active
10319,24,Female,Ahmedabad,Super,Smart TV,Action Movie,Movies,249,299,2025-12-03,Cancelled
10320,42,Female,Delhi,Mobile,Smart TV,Bollywood Movies,Movies,189,149,2025-07-20,Active
10321,60,Male,Chennai,Mobile,Tablet,Tamil Series,Web Series,53,149,2025-10-15,Active
10322,39,Male,Ahmedabad,Mobile,Mobile,Cricket Live,Sports,19,149,2025-11-08,Active
10323,63,Male,Pune,Super,Smart TV,Kids Fun,Kids,234,299,2025-05-19,Active
10324,47,Female,Coimbatore,Free,Mobile,Web Series X,Web Series,132,0,2025-01-26,Active
10325,50,Female,Kolkata,Premium,Smart TV,Football Live,Sports,263,499,2025-04-19,Cancelled
10326,45,Female,Kolkata,Free,Tablet,Football Live,Sports,42,0,2025-06-28,Active
10327,28,Male,Kolkata,Premium,Laptop/Desktop,Tamil Series,Web Series,127,0,2025-08-17,Cancelled
10328,54,Female,Mumbai,Mobile,Smart TV,Bollywood Movies,Movies,64,149,2025-11-12,Active
10329,56,Female,Bengaluru,Free,Smart TV,Reality Show,TV Shows,7,0,2025-03-06,Cancelled
10330,49,Female,Mumbai,Mobile,Mobile,Web Series X,Web Series,241,149,2025-10-08,Cancelled
10331,23,Female,Delhi,Mobile,Smart TV,Action Movie,Movies,125,0,2025-01-10,Cancelled
10332,64,Male,Kolkata,Free,Tablet,Web Series X,Web Series,114,0,2025-02-20,Cancelled
10333,23,Female,Bengaluru,Free,Mobile,Reality Show,TV Shows,224,0,2025-03-08,Cancelled
10334,22,Male,Mumbai,Super,Laptop/Desktop,Web Series X,Web Series,161,0,2025-05-24,Active
10335,31,Male,Ahmedabad,Premium,Mobile,Reality Show,TV Shows,124,499,2025-12-30,Active
10336,44,Male,Kolkata,Mobile,Mobile,Bollywood Movies,Movies,45,0,2025-12-20,Cancelled
10337,26,Male,Bengaluru,Premium,Smart TV,Drama Show,TV Shows,204,499,2025-11-09,Cancelled
10338,61,Male,Ahmedabad,Free,Laptop/Desktop,Kids Fun,Kids,197,0,2025-02-10,Active
10339,32,Female,Madurai,Free,Smart TV,Cricket Live,Sports,101,0,2025-10-23,Active
10340,18,Male,Pune,Premium,Mobile,Drama Show,TV Shows,42,499,2025-05-13,Cancelled
10341,52,Female,Pune,Premium,Laptop/Desktop,Action Movie,Movies,126,499,2025-04-06,Active
10342,34,Male,Kolkata,Premium,Mobile,Drama Show,TV Shows,238,0,2025-10-17,Active
10343,24,Male,Mumbai,Free,Tablet,Football Live,Sports,195,0,2025-11-24,Active
10344,47,Male,Delhi,Super,Smart TV,Kids Fun,Kids,228,299,2025-10-29,Cancelled
10345,57,Female,Kolkata,Super,Mobile,Drama Show,TV Shows,251,299,2025-09-22,Cancelled
10346,36,Male,Delhi,Super,Smart TV,IPL Highlights,Sports,98,299,2025-11-14,Active
10347,53,Female,Bengaluru,Mobile,Laptop/Desktop,Web Series X,Web Series,247,0,2025-02-02,Cancelled
10348,22,Male,Mumbai,Super,Mobile,Web Series X,Web Series,122,299,2025-08-26,Active
10349,58,Female,Bengaluru,Mobile,Laptop/Desktop,Action Movie,Movies,273,149,2025-05-15,Cancelled
10350,25,Male,Madurai,Premium,Mobile,Football Live,Sports,142,499,2025-03-18,Active
10351,22,Male,Bengaluru,Mobile,Smart TV,Drama Show,TV Shows,44,149,2025-02-01,Cancelled
10352,49,Female,Hyderabad,Super,Mobile,IPL Highlights,Sports,62,299,2025-04-28,Cancelled
10353,63,Female,Ahmedabad,Free,Laptop/Desktop,Web Series X,Web Series,295,0,2025-12-21,Cancelled
10354,18,Female,Kolkata,Premium,Laptop/Desktop,Reality Show,TV Shows,200,499,2025-08-13,Cancelled
10355,26,Female,Bengaluru,Free,Smart TV,Kids Fun,Kids,118,0,2025-02-12,Active
10356,51,Female,Delhi,Mobile,Tablet,Drama Show,TV Shows,110,149,2025-03-28,Cancelled
10357,28,Female,Mumbai,Mobile,Laptop/Desktop,Tamil Series,Web Series,105,149,2025-05-10,Cancelled
10358,25,Female,Kolkata,Super,Laptop/Desktop,Action Movie,Movies,283,299,2025-09-12,Active
10359,20,Male,Bengaluru,Free,Laptop/Desktop,Action Movie,Movies,95,0,2025-11-21,Cancelled
10360,49,Female,Madurai,Free,Tablet,Bollywood Movies,Movies,11,0,2025-07-17,Cancelled
10361,23,Male,Mumbai,Free,Smart TV,Tamil Series,Web Series,75,0,2025-01-11,Cancelled
10362,47,Male,Pune,Premium,Mobile,Cricket Live,Sports,262,499,2025-09-04,Cancelled
10363,55,Male,Coimbatore,Mobile,Mobile,Bollywood Movies,Movies,253,149,2025-03-02,Active
10364,60,Female,Mumbai,Mobile,Smart TV,Cricket Live,Sports,193,0,2025-02-04,Active
10365,19,Female,Madurai,Premium,Smart TV,Football Live,Sports,89,499,2025-08-05,Cancelled
10366,43,Female,Bengaluru,Mobile,Smart TV,IPL Highlights,Sports,176,149,2025-02-13,Active
10367,42,Male,Madurai,Free,Smart TV,Drama Show,TV Shows,172,0,2025-07-06,Cancelled
10368,21,Male,Bengaluru,Free,Smart TV,Reality Show,TV Shows,30,0,2025-08-01,Active
10369,47,Female,Mumbai,Mobile,Mobile,Football Live,Sports,145,149,2025-12-16,Active
10370,48,Female,Delhi,Mobile,Mobile,Drama Show,TV Shows,114,0,2025-02-16,Active
10371,18,Male,Coimbatore,Free,Smart TV,Tamil Series,Web Series,112,0,2025-09-07,Cancelled
10372,43,Male,Delhi,Super,Smart TV,Action Movie,Movies,156,299,2025-01-21,Active
10373,57,Female,Hyderabad,Free,Laptop/Desktop,Action Movie,Movies,40,0,2025-01-27,Active
10374,19,Male,Delhi,Free,Tablet,IPL Highlights,Sports,164,0,2025-09-01,Cancelled
10375,48,Female,Delhi,Premium,Tablet,Tamil Series,Web Series,241,499,2025-01-15,Active
10376,48,Male,Coimbatore,Premium,Mobile,Tamil Series,Web Series,12,499,2025-11-18,Active
10377,20,Male,Mumbai,Premium,Mobile,IPL Highlights,Sports,244,499,2025-04-24,Cancelled
10378,40,Male,Chennai,Mobile,Mobile,Tamil Series,Web Series,11,0,2025-11-06,Active
10379,52,Male,Hyderabad,Free,Laptop/Desktop,Cricket Live,Sports,23,0,2025-10-22,Active
10380,23,Male,Chennai,Free,Tablet,Web Series X,Web Series,154,0,2025-09-02,Cancelled
10381,47,Male,Kolkata,Mobile,Tablet,Bollywood Movies,Movies,133,149,2025-04-15,Cancelled
10382,25,Female,Ahmedabad,Free,Mobile,Football Live,Sports,29,0,2025-05-10,Active
10383,58,Female,Ahmedabad,Mobile,Laptop/Desktop,Action Movie,Movies,6,0,2025-07-14,Cancelled
10384,56,Female,Madurai,Super,Laptop/Desktop,Drama Show,TV Shows,242,299,2025-07-23,Cancelled
10385,59,Female,Bengaluru,Super,Mobile,Web Series X,Web Series,42,299,2025-05-12,Cancelled
10386,57,Female,Coimbatore,Mobile,Smart TV,Football Live,Sports,267,149,2025-01-24,Active
10387,47,Female,Pune,Premium,Tablet,Cricket Live,Sports,152,499,2025-03-03,Cancelled
10388,19,Female,Delhi,Premium,Tablet,Drama Show,TV Shows,219,0,2025-03-06,Active
10389,35,Female,Chennai,Mobile,Laptop/Desktop,Cricket Live,Sports,286,149,2025-11-25,Cancelled
10390,48,Male,Coimbatore,Mobile,Mobile,Bollywood Movies,Movies,275,0,2025-07-04,Cancelled
10391,23,Female,Hyderabad,Free,Mobile,IPL Highlights,Sports,164,0,2025-07-13,Active
10392,42,Male,Coimbatore,Super,Laptop/Desktop,Reality Show,TV Shows,298,299,2025-06-01,Cancelled
10393,49,Male,Chennai,Premium,Tablet,Web Series X,Web Series,172,499,2025-05-16,Cancelled
10394,55,Male,Chennai,Premium,Mobile,Tamil Series,Web Series,287,499,2025-02-22,Cancelled
10395,20,Female,Ahmedabad,Premium,Laptop/Desktop,Cricket Live,Sports,195,499,2025-01-28,Cancelled
10396,27,Female,Madurai,Super,Smart TV,Action Movie,Movies,166,299,2025-04-22,Active
10397,45,Female,Hyderabad,Mobile,Mobile,Football Live,Sports,233,149,2025-03-01,Active
10398,41,Female,Delhi,Premium,Smart TV,IPL Highlights,Sports,207,499,2025-09-09,Active
10399,19,Male,Madurai,Premium,Mobile,Cricket Live,Sports,209,499,2025-12-08,Cancelled
10400,50,Female,Madurai,Free,Tablet,Football Live,Sports,248,0,2025-06-10,Active
10401,56,Female,Mumbai,Premium,Tablet,Cricket Live,Sports,160,499,2025-06-06,Cancelled
10402,59,Male,Madurai,Super,Laptop/Desktop,Cricket Live,Sports,226,299,2025-02-22,Cancelled
10403,30,Female,Delhi,Free,Tablet,Drama Show,TV Shows,66,0,2025-06-26,Active
10404,23,Female,Ahmedabad,Premium,Tablet,Reality Show,TV Shows,12,499,2025-08-05,Active
10405,43,Female,Pune,Premium,Smart TV,Cricket Live,Sports,49,499,2025-02-05,Cancelled
10406,28,Male,Pune,Premium,Mobile,Web Series X,Web Series,141,499,2025-05-17,Cancelled
10407,28,Female,Pune,Premium,Mobile,Drama Show,TV Shows,100,499,2025-03-12,Active
10408,20,Female,Hyderabad,Premium,Tablet,Drama Show,TV Shows,223,499,2025-10-03,Active
10409,64,Female,Hyderabad,Free,Tablet,Web Series X,Web Series,260,0,2025-03-30,Active
10410,60,Male,Bengaluru,Mobile,Tablet,IPL Highlights,Sports,240,149,2025-01-09,Cancelled
10411,25,Male,Madurai,Mobile,Tablet,Web Series X,Web Series,261,149,2025-10-20,Active
10412,35,Female,Kolkata,Super,Mobile,IPL Highlights,Sports,238,299,2025-11-15,Active
10413,54,Female,Hyderabad,Super,Tablet,Web Series X,Web Series,12,299,2025-10-27,Active
10414,18,Male,Ahmedabad,Super,Tablet,Drama Show,TV Shows,244,299,2025-07-25,Active
10415,27,Male,Chennai,Free,Tablet,IPL Highlights,Sports,185,0,2025-10-15,Cancelled
10416,59,Male,Hyderabad,Free,Mobile,Tamil Series,Web Series,212,0,2025-07-20,Active
10417,49,Female,Bengaluru,Free,Tablet,Action Movie,Movies,285,0,2025-11-03,Cancelled
10418,22,Male,Kolkata,Super,Tablet,Football Live,Sports,191,299,2025-04-06,Active
10419,40,Male,Coimbatore,Free,Laptop/Desktop,Kids Fun,Kids,104,0,2025-07-24,Cancelled
10420,47,Female,Madurai,Free,Tablet,Action Movie,Movies,54,0,2025-06-26,Active
10421,31,Female,Pune,Mobile,Smart TV,Action Movie,Movies,206,149,2025-07-31,Cancelled
10422,50,Male,Coimbatore,Premium,Mobile,Web Series X,Web Series,120,0,2025-10-24,Active
10423,51,Male,Mumbai,Free,Smart TV,Reality Show,TV Shows,104,0,2025-06-19,Active
10424,55,Male,Bengaluru,Premium,Mobile,Cricket Live,Sports,12,499,2025-05-14,Cancelled
10425,61,Male,Hyderabad,Super,Laptop/Desktop,IPL Highlights,Sports,11,299,2025-06-11,Cancelled
10426,18,Female,Ahmedabad,Mobile,Mobile,Drama Show,TV Shows,209,0,2025-05-14,Active
10427,36,Male,Mumbai,Premium,Laptop/Desktop,Kids Fun,Kids,136,0,2025-05-17,Active
10428,21,Male,Madurai,Mobile,Laptop/Desktop,IPL Highlights,Sports,25,149,2025-06-17,Active
10429,56,Male,Hyderabad,Super,Smart TV,Bollywood Movies,Movies,284,299,2025-02-06,Cancelled
10430,33,Male,Chennai,Premium,Mobile,Football Live,Sports,220,499,2025-12-11,Active
10431,65,Male,Chennai,Mobile,Tablet,Web Series X,Web Series,143,149,2025-08-28,Cancelled
10432,26,Female,Ahmedabad,Free,Laptop/Desktop,Reality Show,TV Shows,62,0,2025-01-13,Active
10433,36,Female,Hyderabad,Premium,Smart TV,Football Live,Sports,180,499,2025-11-13,Cancelled
10434,38,Male,Ahmedabad,Premium,Smart TV,Action Movie,Movies,213,499,2025-08-09,Cancelled
10435,19,Male,Pune,Premium,Smart TV,Cricket Live,Sports,9,499,2025-12-21,Cancelled
10436,52,Female,Kolkata,Mobile,Tablet,Action Movie,Movies,282,0,2025-06-13,Cancelled
10437,24,Female,Kolkata,Mobile,Laptop/Desktop,Tamil Series,Web Series,185,149,2025-08-17,Active
10438,31,Male,Ahmedabad,Premium,Laptop/Desktop,Reality Show,TV Shows,283,0,2025-05-22,Cancelled
10439,58,Female,Madurai,Premium,Tablet,Drama Show,TV Shows,118,499,2025-01-24,Active
10440,63,Male,Bengaluru,Mobile,Tablet,Football Live,Sports,45,149,2025-04-20,Active
10441,39,Male,Coimbatore,Mobile,Tablet,Web Series X,Web Series,111,149,2025-08-23,Cancelled
10442,48,Male,Bengaluru,Free,Smart TV,Reality Show,TV Shows,8,0,2025-02-27,Active
10443,25,Female,Kolkata,Free,Smart TV,Cricket Live,Sports,142,0,2025-11-29,Active
10444,61,Female,Mumbai,Premium,Tablet,Drama Show,TV Shows,91,0,2025-03-07,Cancelled
10445,32,Female,Kolkata,Super,Tablet,Kids Fun,Kids,218,0,2025-09-23,Cancelled
10446,18,Female,Ahmedabad,Premium,Tablet,Web Series X,Web Series,250,499,2025-05-24,Cancelled
10447,30,Male,Chennai,Premium,Smart TV,Reality Show,TV Shows,203,0,2025-10-03,Active
10448,31,Female,Bengaluru,Super,Laptop/Desktop,IPL Highlights,Sports,223,0,2025-05-14,Cancelled
10449,31,Male,Ahmedabad,Mobile,Tablet,Web Series X,Web Series,238,149,2025-05-31,Cancelled
10450,39,Male,Bengaluru,Free,Smart TV,Bollywood Movies,Movies,9,0,2025-05-17,Cancelled
10451,25,Female,Bengaluru,Mobile,Mobile,Web Series X,Web Series,112,149,2025-12-05,Cancelled
10452,38,Male,Bengaluru,Free,Tablet,Football Live,Sports,235,0,2025-03-01,Active
10453,26,Female,Ahmedabad,Mobile,Laptop/Desktop,Bollywood Movies,Movies,256,149,2025-06-07,Active
10454,57,Male,Hyderabad,Mobile,Laptop/Desktop,Drama Show,TV Shows,112,149,2025-07-17,Cancelled
10455,33,Male,Hyderabad,Premium,Mobile,Football Live,Sports,18,499,2025-06-14,Active
10456,43,Male,Coimbatore,Super,Laptop/Desktop,Football Live,Sports,5,299,2025-01-11,Active
10457,63,Female,Madurai,Free,Laptop/Desktop,Action Movie,Movies,279,0,2025-11-14,Cancelled
10458,27,Female,Mumbai,Free,Mobile,Cricket Live,Sports,33,0,2025-09-11,Active
10459,40,Female,Kolkata,Premium,Smart TV,Web Series X,Web Series,44,499,2025-03-28,Cancelled
10460,38,Female,Madurai,Free,Tablet,Action Movie,Movies,60,0,2025-08-05,Active
10461,65,Male,Delhi,Super,Tablet,IPL Highlights,Sports,132,299,2025-08-07,Cancelled
10462,47,Female,Bengaluru,Premium,Smart TV,Drama Show,TV Shows,68,499,2025-06-11,Cancelled
10463,57,Female,Hyderabad,Mobile,Mobile,Cricket Live,Sports,214,149,2025-09-23,Active
10464,50,Female,Bengaluru,Free,Laptop/Desktop,Cricket Live,Sports,253,0,2025-06-18,Active
10465,57,Female,Coimbatore,Premium,Tablet,Web Series X,Web Series,81,499,2025-12-03,Cancelled
10466,26,Female,Pune,Super,Smart TV,Kids Fun,Kids,34,299,2025-09-21,Active
10467,59,Female,Hyderabad,Mobile,Tablet,Action Movie,Movies,17,0,2025-03-27,Cancelled
10468,24,Female,Hyderabad,Free,Mobile,Reality Show,TV Shows,61,0,2025-06-18,Cancelled
10469,50,Male,Mumbai,Mobile,Mobile,Bollywood Movies,Movies,286,0,2025-05-01,Cancelled
10470,62,Male,Madurai,Free,Smart TV,Cricket Live,Sports,282,0,2025-08-10,Cancelled
10471,18,Male,Delhi,Mobile,Laptop/Desktop,Cricket Live,Sports,143,149,2025-08-30,Active
10472,33,Female,Kolkata,Free,Mobile,Bollywood Movies,Movies,274,0,2025-03-13,Active
10473,47,Female,Kolkata,Free,Mobile,Cricket Live,Sports,118,0,2025-09-20,Active
10474,28,Female,Bengaluru,Super,Laptop/Desktop,Football Live,Sports,228,299,2025-06-17,Cancelled
10475,56,Male,Chennai,Super,Mobile,Kids Fun,Kids,170,299,2025-02-26,Cancelled
10476,47,Male,Mumbai,Mobile,Smart TV,Tamil Series,Web Series,184,149,2025-02-27,Active
10477,32,Female,Bengaluru,Mobile,Laptop/Desktop,Cricket Live,Sports,76,149,2025-05-22,Active
10478,57,Male,Kolkata,Mobile,Smart TV,Bollywood Movies,Movies,93,0,2025-10-10,Cancelled
10479,25,Male,Delhi,Super,Smart TV,IPL Highlights,Sports,107,299,2025-05-29,Cancelled
10480,24,Female,Ahmedabad,Super,Smart TV,Kids Fun,Kids,232,299,2025-09-21,Cancelled
10481,40,Male,Delhi,Mobile,Mobile,Action Movie,Movies,72,0,2025-08-30,Cancelled
10482,54,Male,Coimbatore,Mobile,Smart TV,Bollywood Movies,Movies,297,149,2025-12-18,Cancelled
10483,30,Male,Hyderabad,Mobile,Laptop/Desktop,Football Live,Sports,258,149,2025-08-21,Active
10484,62,Female,Mumbai,Premium,Laptop/Desktop,Kids Fun,Kids,147,0,2025-01-12,Cancelled
10485,42,Male,Delhi,Free,Laptop/Desktop,Action Movie,Movies,67,0,2025-07-01,Cancelled
10486,35,Male,Kolkata,Super,Tablet,Drama Show,TV Shows,225,299,2025-12-12,Active
10487,25,Male,Hyderabad,Premium,Laptop/Desktop,IPL Highlights,Sports,222,499,2025-12-05,Cancelled
10488,33,Male,Bengaluru,Super,Smart TV,Football Live,Sports,7,299,2025-09-02,Active
10489,61,Male,Ahmedabad,Premium,Mobile,Bollywood Movies,Movies,148,0,2025-04-28,Cancelled
10490,35,Male,Coimbatore,Super,Tablet,Football Live,Sports,270,0,2025-05-04,Active
10491,56,Female,Pune,Super,Laptop/Desktop,Kids Fun,Kids,123,299,2025-10-29,Cancelled
10492,42,Male,Mumbai,Mobile,Smart TV,Drama Show,TV Shows,76,0,2025-11-04,Active
10493,31,Female,Chennai,Super,Mobile,IPL Highlights,Sports,215,299,2025-04-06,Cancelled
10494,43,Female,Bengaluru,Mobile,Mobile,IPL Highlights,Sports,250,149,2025-01-18,Cancelled
10495,30,Male,Kolkata,Premium,Laptop/Desktop,Football Live,Sports,226,0,2025-06-08,Cancelled
10496,54,Female,Madurai,Free,Smart TV,Kids Fun,Kids,219,0,2025-11-09,Active
10497,47,Male,Madurai,Mobile,Mobile,Bollywood Movies,Movies,290,0,2025-07-31,Cancelled
10498,62,Male,Madurai,Premium,Laptop/Desktop,Web Series X,Web Series,213,499,2025-07-14,Active
10499,28,Male,Coimbatore,Super,Smart TV,Cricket Live,Sports,136,299,2025-12-12,Cancelled
10500,60,Male,Delhi,Premium,Laptop/Desktop,Tamil Series,Web Series,108,499,2025-04-05,Cancelled
10501,37,Male,Coimbatore,Premium,Smart TV,Tamil Series,Web Series,240,0,2025-07-17,Active
10502,26,Male,Bengaluru,Premium,Mobile,Kids Fun,Kids,285,499,2025-12-30,Active
10503,60,Female,Hyderabad,Free,Tablet,Web Series X,Web Series,123,0,2025-03-30,Active
10504,45,Male,Pune,Super,Mobile,Reality Show,TV Shows,240,0,2025-03-03,Cancelled
10505,42,Female,Coimbatore,Premium,Laptop/Desktop,Reality Show,TV Shows,239,499,2025-10-14,Active
10506,62,Male,Ahmedabad,Mobile,Tablet,Web Series X,Web Series,213,0,2025-08-28,Cancelled
10507,21,Female,Ahmedabad,Free,Tablet,Football Live,Sports,25,0,2025-04-16,Cancelled
10508,39,Male,Madurai,Super,Tablet,Football Live,Sports,247,299,2025-12-07,Cancelled
10509,20,Female,Chennai,Super,Tablet,Cricket Live,Sports,18,299,2025-05-05,Cancelled
10510,23,Male,Bengaluru,Mobile,Smart TV,Kids Fun,Kids,138,149,2025-03-29,Active
10511,46,Female,Madurai,Super,Laptop/Desktop,Action Movie,Movies,236,299,2025-07-12,Cancelled
10512,23,Female,Kolkata,Mobile,Smart TV,Action Movie,Movies,75,149,2025-03-17,Active
10513,34,Male,Coimbatore,Super,Mobile,Bollywood Movies,Movies,290,299,2025-01-31,Cancelled
10514,61,Female,Bengaluru,Premium,Laptop/Desktop,Action Movie,Movies,79,499,2025-08-07,Active
10515,44,Female,Kolkata,Free,Tablet,IPL Highlights,Sports,146,0,2025-06-25,Active
10516,26,Female,Coimbatore,Premium,Smart TV,Drama Show,TV Shows,199,499,2025-08-25,Active
10517,58,Female,Pune,Mobile,Smart TV,Kids Fun,Kids,166,149,2025-05-31,Cancelled
10518,38,Female,Madurai,Free,Smart TV,Bollywood Movies,Movies,241,0,2025-12-26,Cancelled
10519,23,Male,Pune,Free,Smart TV,IPL Highlights,Sports,287,0,2025-10-21,Active
10520,41,Male,Ahmedabad,Free,Smart TV,Reality Show,TV Shows,253,0,2025-08-24,Cancelled
10521,21,Male,Kolkata,Mobile,Mobile,Tamil Series,Web Series,203,149,2025-03-30,Active
10522,42,Male,Pune,Free,Laptop/Desktop,IPL Highlights,Sports,173,0,2025-03-14,Cancelled
